booking_id,trip_id,route_id,booking_datetime,passengers,fare_per_passenger,total_fare,payment_method,booking_status,channel
BK042159,TR04001,RT001,2025-07-18 06:30:00,3,11.2,33.6,debit_card,completed,mobile_app
BK042160,TR04001,RT001,2025-06-28 06:30:00,2,12.87,25.74,debit_card,completed,partner_api
BK042161,TR04002,RT001,2025-07-07 11:30:00,2,11.85,23.7,paypal,refunded,partner_api
BK042162,TR04002,RT001,2025-07-14 11:30:00,1,13.14,13.14,paypal,refunded,partner_api
BK042163,TR04003,RT001,2025-07-07 16:30:00,1,12.72,12.72,paypal,completed,mobile_app
BK042164,TR04003,RT001,2025-07-23 16:30:00,2,15.25,30.5,credit_card,completed,partner_api
BK042165,TR04003,RT001,2025-07-12 16:30:00,1,15.29,15.29,debit_card,completed,website
BK042166,TR04003,RT001,2025-07-09 16:30:00,3,14.73,44.19,ideal,completed,mobile_app
BK042167,TR04003,RT001,2025-07-22 16:30:00,1,15.5,15.5,bancontact,completed,mobile_app
BK042168,TR04003,RT001,2025-07-08 16:30:00,3,12.03,36.09,bancontact,completed,partner_api
BK042169,TR04003,RT001,2025-07-03 16:30:00,2,13.6,27.2,bancontact,completed,website
BK042170,TR04003,RT001,2025-07-25 16:30:00,3,10.45,31.35,debit_card,completed,partner_api
BK042171,TR04003,RT001,2025-07-04 16:30:00,4,12.62,50.48,bancontact,completed,partner_api
BK042172,TR04003,RT001,2025-07-25 16:30:00,3,11.01,33.03,credit_card,completed,partner_api
BK042173,TR04003,RT001,2025-07-07 16:30:00,4,11.23,44.92,paypal,completed,mobile_app
BK042174,TR04003,RT001,2025-07-25 16:30:00,2,14.96,29.92,ideal,completed,website
BK042175,TR04003,RT001,2025-06-29 16:30:00,1,12.28,12.28,paypal,completed,mobile_app
BK042176,TR04003,RT001,2025-07-12 16:30:00,2,14.69,29.38,debit_card,completed,mobile_app
BK042177,TR04003,RT001,2025-07-11 16:30:00,3,15.02,45.06,ideal,completed,partner_api
BK042178,TR04003,RT001,2025-07-03 16:30:00,1,10.36,10.36,credit_card,completed,website
BK042179,TR04003,RT001,2025-06-30 16:30:00,2,11.16,22.32,paypal,completed,mobile_app
BK042180,TR04003,RT001,2025-07-25 16:30:00,3,15.43,46.29,ideal,completed,mobile_app
BK042181,TR04003,RT001,2025-07-19 16:30:00,1,11.57,11.57,paypal,no_show,partner_api
BK042182,TR04004,RT002,2025-07-03 06:00:00,1,12.96,12.96,ideal,completed,mobile_app
BK042183,TR04004,RT002,2025-07-18 06:00:00,3,17.95,53.85,paypal,completed,mobile_app
BK042184,TR04004,RT002,2025-07-01 06:00:00,3,17.45,52.35,ideal,completed,website
BK042185,TR04004,RT002,2025-07-17 06:00:00,1,17.64,17.64,bancontact,completed,website
BK042186,TR04004,RT002,2025-07-13 06:00:00,2,19.14,38.28,ideal,completed,partner_api
BK042187,TR04004,RT002,2025-07-05 06:00:00,5,17.36,86.8,paypal,completed,partner_api
BK042188,TR04004,RT002,2025-07-06 06:00:00,2,17.94,35.88,ideal,completed,website
BK042189,TR04004,RT002,2025-07-04 06:00:00,1,13.24,13.24,paypal,completed,partner_api
BK042190,TR04004,RT002,2025-07-04 06:00:00,1,19.46,19.46,ideal,completed,mobile_app
BK042191,TR04004,RT002,2025-07-19 06:00:00,3,15.66,46.98,paypal,completed,partner_api
BK042192,TR04004,RT002,2025-07-10 06:00:00,3,18.73,56.19,ideal,completed,website
BK042193,TR04004,RT002,2025-07-21 06:00:00,4,18.54,74.16,debit_card,completed,website
BK042194,TR04004,RT002,2025-07-06 06:00:00,3,12.79,38.37,paypal,completed,partner_api
BK042195,TR04004,RT002,2025-07-07 06:00:00,1,12.82,12.82,bancontact,completed,partner_api
BK042196,TR04005,RT002,2025-07-16 14:00:00,1,18.45,18.45,paypal,completed,mobile_app
BK042197,TR04005,RT002,2025-07-21 14:00:00,1,14.9,14.9,debit_card,no_show,partner_api
BK042198,TR04005,RT002,2025-07-23 14:00:00,1,18.58,18.58,paypal,completed,website
BK042199,TR04005,RT002,2025-07-21 14:00:00,2,15.33,30.66,debit_card,completed,partner_api
BK042200,TR04005,RT002,2025-07-14 14:00:00,2,15.36,30.72,bancontact,completed,mobile_app
BK042201,TR04005,RT002,2025-07-03 14:00:00,5,16.33,81.65,credit_card,completed,mobile_app
BK042202,TR04005,RT002,2025-07-04 14:00:00,2,16.31,32.62,ideal,completed,mobile_app
BK042203,TR04005,RT002,2025-07-16 14:00:00,3,17.61,52.83,paypal,completed,mobile_app
BK042204,TR04005,RT002,2025-07-15 14:00:00,1,14.84,14.84,debit_card,completed,website
BK042205,TR04005,RT002,2025-07-21 14:00:00,3,19.22,57.66,paypal,completed,mobile_app
BK042206,TR04005,RT002,2025-07-12 14:00:00,2,12.84,25.68,paypal,completed,website
BK042207,TR04005,RT002,2025-06-28 14:00:00,2,17.87,35.74,ideal,completed,mobile_app
BK042208,TR04005,RT002,2025-07-16 14:00:00,2,17.61,35.22,paypal,completed,mobile_app
BK042209,TR04005,RT002,2025-07-05 14:00:00,1,14.18,14.18,bancontact,cancelled,website
BK042210,TR04005,RT002,2025-07-21 14:00:00,2,17.6,35.2,paypal,completed,partner_api
BK042211,TR04005,RT002,2025-07-03 14:00:00,4,14.88,59.52,ideal,completed,mobile_app
BK042212,TR04005,RT002,2025-07-06 14:00:00,1,18.32,18.32,bancontact,completed,mobile_app
BK042213,TR04005,RT002,2025-07-22 14:00:00,4,18.27,73.08,bancontact,cancelled,partner_api
BK042214,TR04005,RT002,2025-07-12 14:00:00,1,14.75,14.75,credit_card,completed,partner_api
BK042215,TR04005,RT002,2025-07-18 14:00:00,1,16.46,16.46,credit_card,completed,mobile_app
BK042216,TR04005,RT002,2025-07-03 14:00:00,1,18.65,18.65,ideal,completed,mobile_app
BK042217,TR04005,RT002,2025-06-30 14:00:00,2,13.67,27.34,ideal,completed,website
BK042218,TR04006,RT003,2025-06-27 06:15:00,2,19.05,38.1,bancontact,completed,partner_api
BK042219,TR04006,RT003,2025-07-06 06:15:00,3,16.45,49.35,debit_card,completed,mobile_app
BK042220,TR04006,RT003,2025-07-20 06:15:00,1,18.64,18.64,paypal,completed,mobile_app
BK042221,TR04006,RT003,2025-07-23 06:15:00,1,20.54,20.54,paypal,completed,mobile_app
BK042222,TR04006,RT003,2025-07-06 06:15:00,4,18.18,72.72,ideal,completed,partner_api
BK042223,TR04006,RT003,2025-07-19 06:15:00,1,14.95,14.95,ideal,completed,website
BK042224,TR04006,RT003,2025-07-11 06:15:00,2,18.55,37.1,bancontact,completed,website
BK042225,TR04006,RT003,2025-07-25 06:15:00,2,21.44,42.88,bancontact,completed,website
BK042226,TR04006,RT003,2025-07-24 06:15:00,1,15.57,15.57,bancontact,completed,mobile_app
BK042227,TR04006,RT003,2025-07-07 06:15:00,2,14.98,29.96,ideal,completed,mobile_app
BK042228,TR04006,RT003,2025-07-02 06:15:00,3,18.16,54.48,debit_card,completed,website
BK042229,TR04006,RT003,2025-07-18 06:15:00,2,16.97,33.94,credit_card,cancelled,partner_api
BK042230,TR04006,RT003,2025-07-01 06:15:00,1,16.65,16.65,paypal,completed,website
BK042231,TR04006,RT003,2025-07-05 06:15:00,1,17.49,17.49,bancontact,completed,partner_api
BK042232,TR04006,RT003,2025-07-23 06:15:00,3,18.43,55.29,paypal,completed,website
BK042233,TR04006,RT003,2025-06-28 06:15:00,1,21.8,21.8,ideal,completed,partner_api
BK042234,TR04006,RT003,2025-07-16 06:15:00,2,17.7,35.4,ideal,completed,mobile_app
BK042235,TR04006,RT003,2025-07-14 06:15:00,2,19.22,38.44,ideal,completed,partner_api
BK042236,TR04006,RT003,2025-07-19 06:15:00,3,15.19,45.57,paypal,completed,mobile_app
BK042237,TR04006,RT003,2025-06-27 06:15:00,5,15.07,75.35,paypal,no_show,website
BK042238,TR04006,RT003,2025-07-04 06:15:00,3,21.97,65.91,ideal,completed,mobile_app
BK042239,TR04006,RT003,2025-06-27 06:15:00,2,21.14,42.28,bancontact,completed,partner_api
BK042240,TR04006,RT003,2025-07-01 06:15:00,1,19.46,19.46,paypal,completed,partner_api
BK042241,TR04007,RT003,2025-07-09 14:30:00,1,16.46,16.46,ideal,completed,website
BK042242,TR04007,RT003,2025-07-17 14:30:00,4,17.3,69.2,credit_card,completed,mobile_app
BK042243,TR04007,RT003,2025-07-03 14:30:00,5,20.66,103.3,bancontact,completed,website
BK042244,TR04007,RT003,2025-07-05 14:30:00,5,16.86,84.3,debit_card,completed,mobile_app
BK042245,TR04007,RT003,2025-06-26 14:30:00,3,16.76,50.28,paypal,cancelled,website
BK042246,TR04007,RT003,2025-07-13 14:30:00,1,14.59,14.59,bancontact,completed,website
BK042247,TR04007,RT003,2025-07-22 14:30:00,2,19.03,38.06,debit_card,completed,website
BK042248,TR04007,RT003,2025-07-02 14:30:00,2,18.01,36.02,bancontact,completed,website
BK042249,TR04007,RT003,2025-07-15 14:30:00,2,20.83,41.66,credit_card,cancelled,partner_api
BK042250,TR04007,RT003,2025-06-27 14:30:00,3,15.36,46.08,bancontact,cancelled,partner_api
BK042251,TR04007,RT003,2025-07-08 14:30:00,3,22.07,66.21,credit_card,completed,website
BK042252,TR04007,RT003,2025-06-26 14:30:00,1,18.41,18.41,paypal,completed,partner_api
BK042253,TR04007,RT003,2025-07-14 14:30:00,5,17.57,87.85,debit_card,completed,mobile_app
BK042254,TR04007,RT003,2025-07-25 14:30:00,1,14.76,14.76,debit_card,completed,partner_api
BK042255,TR04007,RT003,2025-07-13 14:30:00,3,19.22,57.66,credit_card,completed,mobile_app
BK042256,TR04007,RT003,2025-06-27 14:30:00,3,17.4,52.2,credit_card,completed,mobile_app
BK042257,TR04007,RT003,2025-07-25 14:30:00,2,17.95,35.9,ideal,completed,partner_api
BK042258,TR04007,RT003,2025-07-02 14:30:00,2,17.57,35.14,ideal,completed,website
BK042259,TR04007,RT003,2025-07-12 14:30:00,4,18.23,72.92,ideal,completed,partner_api
BK042260,TR04007,RT003,2025-07-06 14:30:00,1,18.23,18.23,credit_card,cancelled,mobile_app
BK042261,TR04008,RT004,2025-06-26 06:00:00,2,15.41,30.82,paypal,completed,mobile_app
BK042262,TR04008,RT004,2025-07-05 06:00:00,2,18.37,36.74,debit_card,completed,mobile_app
BK042263,TR04008,RT004,2025-07-23 06:00:00,4,17.0,68.0,credit_card,completed,website
BK042264,TR04008,RT004,2025-07-12 06:00:00,1,15.63,15.63,bancontact,completed,mobile_app
BK042265,TR04008,RT004,2025-07-04 06:00:00,2,17.86,35.72,bancontact,cancelled,partner_api
BK042266,TR04008,RT004,2025-07-08 06:00:00,4,14.04,56.16,ideal,completed,website
BK042267,TR04008,RT004,2025-07-16 06:00:00,2,14.57,29.14,credit_card,completed,website
BK042268,TR04008,RT004,2025-07-23 06:00:00,1,17.17,17.17,ideal,completed,website
BK042269,TR04008,RT004,2025-06-28 06:00:00,2,19.72,39.44,ideal,completed,website
BK042270,TR04008,RT004,2025-06-27 06:00:00,5,16.13,80.65,debit_card,completed,website
BK042271,TR04008,RT004,2025-07-14 06:00:00,2,20.24,40.48,ideal,completed,mobile_app
BK042272,TR04008,RT004,2025-07-23 06:00:00,4,18.7,74.8,debit_card,completed,website
BK042273,TR04008,RT004,2025-07-01 06:00:00,3,13.57,40.71,debit_card,completed,website
BK042274,TR04008,RT004,2025-07-07 06:00:00,2,16.98,33.96,ideal,completed,website
BK042275,TR04009,RT004,2025-07-23 14:15:00,1,13.95,13.95,ideal,completed,partner_api
BK042276,TR04009,RT004,2025-07-20 14:15:00,1,16.21,16.21,bancontact,completed,partner_api
BK042277,TR04009,RT004,2025-07-09 14:15:00,2,16.71,33.42,ideal,completed,mobile_app
BK042278,TR04009,RT004,2025-07-04 14:15:00,2,13.58,27.16,ideal,completed,mobile_app
BK042279,TR04009,RT004,2025-07-19 14:15:00,2,16.0,32.0,bancontact,completed,partner_api
BK042280,TR04009,RT004,2025-07-17 14:15:00,2,14.12,28.24,bancontact,cancelled,partner_api
BK042281,TR04009,RT004,2025-07-10 14:15:00,2,14.85,29.7,debit_card,completed,mobile_app
BK042282,TR04009,RT004,2025-07-06 14:15:00,2,15.46,30.92,debit_card,completed,partner_api
BK042283,TR04009,RT004,2025-07-11 14:15:00,2,17.38,34.76,bancontact,completed,partner_api
BK042284,TR04009,RT004,2025-07-13 14:15:00,1,19.63,19.63,debit_card,completed,partner_api
BK042285,TR04009,RT004,2025-07-11 14:15:00,2,15.06,30.12,debit_card,cancelled,website
BK042286,TR04009,RT004,2025-07-09 14:15:00,1,16.02,16.02,credit_card,completed,partner_api
BK042287,TR04009,RT004,2025-07-22 14:15:00,2,15.97,31.94,ideal,completed,website
BK042288,TR04009,RT004,2025-07-14 14:15:00,4,20.59,82.36,credit_card,completed,partner_api
BK042289,TR04009,RT004,2025-06-26 14:15:00,2,16.75,33.5,paypal,completed,partner_api
BK042290,TR04009,RT004,2025-07-06 14:15:00,1,18.63,18.63,credit_card,completed,website
BK042291,TR04009,RT004,2025-07-13 14:15:00,2,18.62,37.24,debit_card,completed,partner_api
BK042292,TR04009,RT004,2025-07-04 14:15:00,3,14.67,44.01,debit_card,completed,partner_api
BK042293,TR04009,RT004,2025-07-07 14:15:00,1,14.38,14.38,debit_card,completed,website
BK042294,TR04009,RT004,2025-07-11 14:15:00,3,13.92,41.76,bancontact,completed,partner_api
BK042295,TR04010,RT005,2025-07-18 06:00:00,2,34.48,68.96,ideal,completed,website
BK042296,TR04010,RT005,2025-06-26 06:00:00,2,26.14,52.28,ideal,completed,mobile_app
BK042297,TR04010,RT005,2025-07-24 06:00:00,1,35.7,35.7,paypal,completed,mobile_app
BK042298,TR04010,RT005,2025-06-26 06:00:00,3,29.94,89.82,credit_card,completed,mobile_app
BK042299,TR04011,RT005,2025-06-26 14:30:00,5,27.94,139.7,bancontact,completed,website
BK042300,TR04011,RT005,2025-07-09 14:30:00,2,32.69,65.38,ideal,completed,partner_api
BK042301,TR04012,RT006,2025-07-14 06:15:00,3,12.68,38.04,ideal,completed,website
BK042302,TR04012,RT006,2025-07-16 06:15:00,3,9.45,28.35,bancontact,completed,website
BK042303,TR04012,RT006,2025-07-25 06:15:00,2,9.01,18.02,ideal,completed,website
BK042304,TR04012,RT006,2025-07-08 06:15:00,5,11.48,57.4,bancontact,cancelled,website
BK042305,TR04012,RT006,2025-07-05 06:15:00,1,12.08,12.08,debit_card,completed,mobile_app
BK042306,TR04012,RT006,2025-07-13 06:15:00,3,10.48,31.44,bancontact,completed,partner_api
BK042307,TR04012,RT006,2025-06-28 06:15:00,3,12.52,37.56,bancontact,completed,mobile_app
BK042308,TR04012,RT006,2025-07-06 06:15:00,1,10.67,10.67,ideal,completed,website
BK042309,TR04012,RT006,2025-07-05 06:15:00,2,11.57,23.14,debit_card,completed,mobile_app
BK042310,TR04012,RT006,2025-07-05 06:15:00,2,9.35,18.7,credit_card,completed,mobile_app
BK042311,TR04012,RT006,2025-07-05 06:15:00,2,10.83,21.66,credit_card,completed,website
BK042312,TR04012,RT006,2025-06-27 06:15:00,1,12.85,12.85,debit_card,completed,website
BK042313,TR04012,RT006,2025-07-12 06:15:00,3,9.37,28.11,debit_card,completed,mobile_app
BK042314,TR04012,RT006,2025-07-09 06:15:00,2,11.12,22.24,credit_card,completed,website
BK042315,TR04012,RT006,2025-07-11 06:15:00,1,10.34,10.34,bancontact,completed,mobile_app
BK042316,TR04012,RT006,2025-06-30 06:15:00,3,12.36,37.08,debit_card,completed,partner_api
BK042317,TR04012,RT006,2025-07-04 06:15:00,2,8.88,17.76,credit_card,completed,website
BK042318,TR04012,RT006,2025-07-24 06:15:00,1,9.25,9.25,paypal,cancelled,partner_api
BK042319,TR04012,RT006,2025-07-03 06:15:00,1,11.26,11.26,ideal,completed,mobile_app
BK042320,TR04012,RT006,2025-07-09 06:15:00,2,11.99,23.98,debit_card,completed,partner_api
BK042321,TR04012,RT006,2025-07-19 06:15:00,5,10.28,51.4,credit_card,completed,partner_api
BK042322,TR04013,RT006,2025-07-10 14:00:00,1,12.15,12.15,credit_card,completed,partner_api
BK042323,TR04013,RT006,2025-07-23 14:00:00,1,12.63,12.63,debit_card,completed,partner_api
BK042324,TR04013,RT006,2025-07-12 14:00:00,2,9.48,18.96,debit_card,completed,mobile_app
BK042325,TR04013,RT006,2025-07-15 14:00:00,3,12.83,38.49,bancontact,completed,mobile_app
BK042326,TR04013,RT006,2025-07-22 14:00:00,2,10.95,21.9,credit_card,completed,website
BK042327,TR04013,RT006,2025-07-04 14:00:00,5,9.84,49.2,ideal,completed,mobile_app
BK042328,TR04013,RT006,2025-07-19 14:00:00,5,11.99,59.95,paypal,completed,website
BK042329,TR04013,RT006,2025-07-16 14:00:00,2,10.23,20.46,bancontact,no_show,partner_api
BK042330,TR04013,RT006,2025-07-06 14:00:00,2,9.66,19.32,bancontact,cancelled,mobile_app
BK042331,TR04013,RT006,2025-06-30 14:00:00,3,12.31,36.93,ideal,completed,partner_api
BK042332,TR04013,RT006,2025-07-15 14:00:00,2,10.86,21.72,debit_card,completed,mobile_app
BK042333,TR04013,RT006,2025-07-11 14:00:00,3,11.33,33.99,credit_card,completed,mobile_app
BK042334,TR04013,RT006,2025-07-12 14:00:00,1,11.87,11.87,paypal,completed,partner_api
BK042335,TR04013,RT006,2025-07-05 14:00:00,1,10.87,10.87,debit_card,completed,partner_api
BK042336,TR04013,RT006,2025-07-20 14:00:00,2,9.02,18.04,ideal,completed,website
BK042337,TR04013,RT006,2025-07-11 14:00:00,2,11.25,22.5,ideal,completed,mobile_app
BK042338,TR04013,RT006,2025-07-24 14:00:00,2,12.47,24.94,paypal,completed,mobile_app
BK042339,TR04013,RT006,2025-07-24 14:00:00,3,9.34,28.02,paypal,completed,partner_api
BK042340,TR04013,RT006,2025-07-21 14:00:00,2,9.37,18.74,paypal,completed,partner_api
BK042341,TR04013,RT006,2025-07-23 14:00:00,1,12.39,12.39,credit_card,completed,website
BK042342,TR04013,RT006,2025-07-05 14:00:00,2,11.74,23.48,paypal,completed,mobile_app
BK042343,TR04014,RT007,2025-07-18 06:30:00,2,28.76,57.52,debit_card,completed,mobile_app
BK042344,TR04014,RT007,2025-07-18 06:30:00,4,30.84,123.36,ideal,completed,partner_api
BK042345,TR04014,RT007,2025-07-24 06:30:00,3,31.45,94.35,paypal,completed,mobile_app
BK042346,TR04014,RT007,2025-07-14 06:30:00,2,24.64,49.28,credit_card,completed,website
BK042347,TR04015,RT007,2025-06-29 11:15:00,2,28.59,57.18,debit_card,completed,partner_api
BK042348,TR04015,RT007,2025-07-09 11:15:00,2,25.4,50.8,credit_card,completed,mobile_app
BK042349,TR04015,RT007,2025-07-12 11:15:00,1,21.84,21.84,ideal,completed,mobile_app
BK042350,TR04015,RT007,2025-07-03 11:15:00,3,26.43,79.29,debit_card,cancelled,website
BK042351,TR04016,RT007,2025-07-16 16:45:00,3,24.67,74.01,paypal,completed,partner_api
BK042352,TR04016,RT007,2025-07-01 16:45:00,2,30.79,61.58,debit_card,completed,website
BK042353,TR04016,RT007,2025-07-12 16:45:00,2,26.24,52.48,credit_card,completed,website
BK042354,TR04017,RT008,2025-06-26 06:15:00,2,13.82,27.64,credit_card,completed,website
BK042355,TR04017,RT008,2025-07-24 06:15:00,1,10.63,10.63,paypal,completed,mobile_app
BK042356,TR04017,RT008,2025-07-22 06:15:00,2,9.37,18.74,debit_card,completed,website
BK042357,TR04017,RT008,2025-07-24 06:15:00,1,11.0,11.0,debit_card,completed,mobile_app
BK042358,TR04017,RT008,2025-07-24 06:15:00,3,12.99,38.97,paypal,cancelled,partner_api
BK042359,TR04017,RT008,2025-07-08 06:15:00,1,11.51,11.51,credit_card,completed,mobile_app
BK042360,TR04017,RT008,2025-06-28 06:15:00,4,10.5,42.0,debit_card,completed,website
BK042361,TR04017,RT008,2025-07-15 06:15:00,2,13.2,26.4,debit_card,completed,website
BK042362,TR04017,RT008,2025-07-19 06:15:00,2,11.06,22.12,credit_card,completed,partner_api
BK042363,TR04017,RT008,2025-07-14 06:15:00,2,10.48,20.96,credit_card,completed,partner_api
BK042364,TR04017,RT008,2025-07-19 06:15:00,1,14.28,14.28,bancontact,completed,partner_api
BK042365,TR04017,RT008,2025-07-11 06:15:00,5,11.66,58.3,credit_card,completed,website
BK042366,TR04017,RT008,2025-07-19 06:15:00,4,11.47,45.88,bancontact,completed,mobile_app
BK042367,TR04017,RT008,2025-06-30 06:15:00,2,12.25,24.5,paypal,completed,website
BK042368,TR04017,RT008,2025-07-03 06:15:00,1,12.74,12.74,paypal,completed,website
BK042369,TR04017,RT008,2025-06-27 06:15:00,4,10.1,40.4,debit_card,no_show,mobile_app
BK042370,TR04017,RT008,2025-07-05 06:15:00,2,13.71,27.42,paypal,completed,website
BK042371,TR04017,RT008,2025-07-18 06:15:00,1,12.5,12.5,paypal,completed,mobile_app
BK042372,TR04018,RT008,2025-07-04 11:00:00,1,13.63,13.63,paypal,completed,partner_api
BK042373,TR04018,RT008,2025-06-29 11:00:00,2,11.61,23.22,ideal,completed,partner_api
BK042374,TR04018,RT008,2025-07-25 11:00:00,1,12.14,12.14,ideal,completed,partner_api
BK042375,TR04018,RT008,2025-06-26 11:00:00,2,14.19,28.38,bancontact,completed,partner_api
BK042376,TR04018,RT008,2025-06-28 11:00:00,4,11.17,44.68,paypal,completed,mobile_app
BK042377,TR04018,RT008,2025-06-30 11:00:00,2,10.84,21.68,ideal,completed,mobile_app
BK042378,TR04018,RT008,2025-06-26 11:00:00,3,12.27,36.81,credit_card,completed,website
BK042379,TR04018,RT008,2025-07-24 11:00:00,3,9.65,28.95,paypal,completed,mobile_app
BK042380,TR04018,RT008,2025-07-24 11:00:00,2,12.19,24.38,credit_card,completed,mobile_app
BK042381,TR04018,RT008,2025-07-19 11:00:00,1,11.07,11.07,credit_card,completed,partner_api
BK042382,TR04018,RT008,2025-07-16 11:00:00,1,11.52,11.52,debit_card,completed,website
BK042383,TR04018,RT008,2025-06-28 11:00:00,3,12.84,38.52,debit_card,completed,website
BK042384,TR04018,RT008,2025-07-07 11:00:00,2,9.77,19.54,ideal,completed,mobile_app
BK042385,TR04018,RT008,2025-07-18 11:00:00,4,13.03,52.12,credit_card,cancelled,website
BK042386,TR04018,RT008,2025-07-25 11:00:00,3,13.14,39.42,paypal,completed,mobile_app
BK042387,TR04018,RT008,2025-07-24 11:00:00,2,10.98,21.96,bancontact,completed,mobile_app
BK042388,TR04018,RT008,2025-07-15 11:00:00,3,12.44,37.32,ideal,completed,partner_api
BK042389,TR04018,RT008,2025-07-10 11:00:00,1,11.52,11.52,ideal,no_show,mobile_app
BK042390,TR04018,RT008,2025-07-01 11:00:00,4,12.2,48.8,bancontact,completed,partner_api
BK042391,TR04019,RT008,2025-07-13 16:30:00,1,12.0,12.0,paypal,completed,mobile_app
BK042392,TR04019,RT008,2025-07-05 16:30:00,4,9.5,38.0,bancontact,completed,partner_api
BK042393,TR04019,RT008,2025-07-18 16:30:00,3,14.3,42.9,ideal,completed,partner_api
BK042394,TR04019,RT008,2025-07-10 16:30:00,1,9.5,9.5,ideal,completed,website
BK042395,TR04019,RT008,2025-07-25 16:30:00,4,10.44,41.76,credit_card,completed,website
BK042396,TR04019,RT008,2025-07-12 16:30:00,3,11.3,33.9,ideal,completed,website
BK042397,TR04019,RT008,2025-07-25 16:30:00,3,10.28,30.84,ideal,cancelled,website
BK042398,TR04019,RT008,2025-07-10 16:30:00,4,11.15,44.6,debit_card,completed,website
BK042399,TR04019,RT008,2025-07-13 16:30:00,2,11.19,22.38,credit_card,completed,mobile_app
BK042400,TR04019,RT008,2025-07-05 16:30:00,4,12.01,48.04,debit_card,completed,website
BK042401,TR04019,RT008,2025-07-08 16:30:00,2,9.7,19.4,paypal,completed,website
BK042402,TR04019,RT008,2025-07-14 16:30:00,4,12.44,49.76,credit_card,completed,mobile_app
BK042403,TR04019,RT008,2025-07-21 16:30:00,3,10.07,30.21,paypal,completed,website
BK042404,TR04019,RT008,2025-06-29 16:30:00,1,12.12,12.12,bancontact,completed,partner_api
BK042405,TR04019,RT008,2025-07-08 16:30:00,2,13.18,26.36,paypal,no_show,partner_api
BK042406,TR04019,RT008,2025-06-26 16:30:00,1,11.96,11.96,credit_card,no_show,mobile_app
BK042407,TR04019,RT008,2025-07-25 16:30:00,3,12.79,38.37,ideal,completed,partner_api
BK042408,TR04020,RT009,2025-07-18 06:00:00,1,15.76,15.76,ideal,completed,mobile_app
BK042409,TR04020,RT009,2025-07-08 06:00:00,1,14.45,14.45,bancontact,completed,mobile_app
BK042410,TR04020,RT009,2025-07-12 06:00:00,3,12.22,36.66,debit_card,completed,partner_api
BK042411,TR04020,RT009,2025-07-12 06:00:00,4,17.31,69.24,bancontact,completed,partner_api
BK042412,TR04020,RT009,2025-07-05 06:00:00,2,17.41,34.82,bancontact,completed,partner_api
BK042413,TR04020,RT009,2025-07-15 06:00:00,1,15.55,15.55,credit_card,completed,mobile_app
BK042414,TR04020,RT009,2025-07-14 06:00:00,5,14.18,70.9,bancontact,completed,website
BK042415,TR04020,RT009,2025-07-10 06:00:00,3,12.37,37.11,paypal,completed,partner_api
BK042416,TR04020,RT009,2025-06-26 06:00:00,1,11.81,11.81,bancontact,completed,mobile_app
BK042417,TR04020,RT009,2025-07-25 06:00:00,5,12.18,60.9,debit_card,completed,website
BK042418,TR04020,RT009,2025-06-26 06:00:00,3,17.25,51.75,bancontact,completed,website
BK042419,TR04020,RT009,2025-07-22 06:00:00,2,13.94,27.88,paypal,completed,website
BK042420,TR04020,RT009,2025-07-16 06:00:00,5,11.73,58.65,ideal,completed,mobile_app
BK042421,TR04020,RT009,2025-07-14 06:00:00,2,13.58,27.16,debit_card,completed,partner_api
BK042422,TR04020,RT009,2025-07-03 06:00:00,2,15.66,31.32,bancontact,cancelled,mobile_app
BK042423,TR04020,RT009,2025-07-25 06:00:00,2,14.08,28.16,ideal,completed,mobile_app
BK042424,TR04020,RT009,2025-07-21 06:00:00,3,13.17,39.51,credit_card,completed,website
BK042425,TR04021,RT009,2025-07-24 11:00:00,3,16.05,48.15,paypal,completed,mobile_app
BK042426,TR04021,RT009,2025-07-06 11:00:00,4,14.52,58.08,bancontact,completed,mobile_app
BK042427,TR04021,RT009,2025-07-23 11:00:00,2,16.08,32.16,ideal,completed,partner_api
BK042428,TR04021,RT009,2025-07-05 11:00:00,2,14.38,28.76,paypal,completed,partner_api
BK042429,TR04021,RT009,2025-07-17 11:00:00,3,12.46,37.38,debit_card,completed,website
BK042430,TR04021,RT009,2025-07-03 11:00:00,1,14.7,14.7,debit_card,completed,mobile_app
BK042431,TR04021,RT009,2025-07-16 11:00:00,2,12.28,24.56,bancontact,completed,website
BK042432,TR04021,RT009,2025-07-06 11:00:00,1,12.73,12.73,paypal,completed,partner_api
BK042433,TR04021,RT009,2025-07-16 11:00:00,2,15.41,30.82,credit_card,completed,website
BK042434,TR04021,RT009,2025-07-22 11:00:00,2,14.89,29.78,debit_card,completed,partner_api
BK042435,TR04021,RT009,2025-07-03 11:00:00,1,15.99,15.99,paypal,completed,website
BK042436,TR04021,RT009,2025-07-25 11:00:00,4,15.94,63.76,bancontact,cancelled,mobile_app
BK042437,TR04021,RT009,2025-07-23 11:00:00,2,12.83,25.66,ideal,completed,website
BK042438,TR04021,RT009,2025-07-03 11:00:00,2,13.75,27.5,bancontact,completed,partner_api
BK042439,TR04021,RT009,2025-07-21 11:00:00,1,16.78,16.78,bancontact,completed,partner_api
BK042440,TR04022,RT009,2025-07-15 16:15:00,1,12.83,12.83,credit_card,completed,partner_api
BK042441,TR04022,RT009,2025-07-01 16:15:00,5,14.15,70.75,bancontact,completed,website
BK042442,TR04022,RT009,2025-07-04 16:15:00,1,14.22,14.22,ideal,completed,partner_api
