scheduled_trip_id,trip_id,route_id,vehicle_id,scheduled_departure_at,scheduled_arrival_at,service_type,schedule_version
ST03183,TR03183,RT010,VH014,2025-06-23 10:00:00,2025-06-23 10:39:00,peak_hour,2024-Q4
ST03184,TR03184,RT010,VH012,2025-06-23 18:00:00,2025-06-23 18:39:00,regular,2025-Q2
ST03185,TR03185,RT001,VH002,2025-06-24 06:00:00,2025-06-24 07:14:00,regular,2025-Q1
ST03186,TR03186,RT001,VH008,2025-06-24 12:00:00,2025-06-24 13:14:00,regular,2024-Q4
ST03187,TR03187,RT001,VH007,2025-06-24 16:00:00,2025-06-24 17:14:00,regular,2025-Q2
ST03188,TR03188,RT002,VH016,2025-06-24 06:00:00,2025-06-24 07:11:00,regular,2025-Q1
ST03189,TR03189,RT002,VH010,2025-06-24 14:00:00,2025-06-24 15:11:00,express,2025-Q2
ST03190,TR03190,RT003,VH010,2025-06-24 06:00:00,2025-06-24 08:23:00,peak_hour,2024-Q4
ST03191,TR03191,RT003,VH009,2025-06-24 14:00:00,2025-06-24 16:23:00,express,2025-Q2
ST03192,TR03192,RT004,VH017,2025-06-24 06:00:00,2025-06-24 07:41:00,express,2025-Q1
ST03193,TR03193,RT004,VH006,2025-06-24 12:30:00,2025-06-24 14:11:00,express,2025-Q1
ST03194,TR03194,RT004,VH016,2025-06-24 15:30:00,2025-06-24 17:11:00,regular,2024-Q4
ST03195,TR03195,RT005,VH015,2025-06-24 06:00:00,2025-06-24 07:15:00,regular,2025-Q2
ST03196,TR03196,RT005,VH012,2025-06-24 16:45:00,2025-06-24 18:00:00,peak_hour,2025-Q2
ST03197,TR03197,RT006,VH003,2025-06-24 06:00:00,2025-06-24 07:45:00,express,2025-Q1
ST03198,TR03198,RT006,VH002,2025-06-24 10:00:00,2025-06-24 11:45:00,regular,2025-Q1
ST03199,TR03199,RT006,VH004,2025-06-24 18:00:00,2025-06-24 19:45:00,regular,2024-Q4
ST03200,TR03200,RT007,VH015,2025-06-24 06:00:00,2025-06-24 07:02:00,express,2025-Q2
ST03201,TR03201,RT007,VH015,2025-06-24 14:15:00,2025-06-24 15:17:00,express,2025-Q2
ST03202,TR03202,RT008,VH005,2025-06-24 06:00:00,2025-06-24 06:53:00,express,2025-Q1
ST03203,TR03203,RT008,VH010,2025-06-24 14:00:00,2025-06-24 14:53:00,regular,2025-Q1
ST03204,TR03204,RT009,VH002,2025-06-24 06:00:00,2025-06-24 07:53:00,regular,2025-Q2
ST03205,TR03205,RT009,VH010,2025-06-24 14:15:00,2025-06-24 16:08:00,regular,2025-Q1
ST03206,TR03206,RT010,VH012,2025-06-24 06:00:00,2025-06-24 06:39:00,peak_hour,2025-Q2
ST03207,TR03207,RT010,VH012,2025-06-24 14:00:00,2025-06-24 14:39:00,regular,2025-Q1
ST03208,TR03208,RT001,VH006,2025-06-25 06:00:00,2025-06-25 07:14:00,regular,2025-Q2
ST03209,TR03209,RT001,VH005,2025-06-25 14:00:00,2025-06-25 15:14:00,regular,2025-Q1
ST03210,TR03210,RT002,VH007,2025-06-25 06:00:00,2025-06-25 07:11:00,regular,2025-Q2
ST03211,TR03211,RT002,VH005,2025-06-25 11:15:00,2025-06-25 12:26:00,regular,2025-Q1
ST03212,TR03212,RT002,VH008,2025-06-25 16:45:00,2025-06-25 17:56:00,regular,2024-Q4
ST03213,TR03213,RT003,VH005,2025-06-25 06:00:00,2025-06-25 08:23:00,express,2025-Q2
ST03214,TR03214,RT003,VH017,2025-06-25 14:00:00,2025-06-25 16:23:00,express,2025-Q2
ST03215,TR03215,RT004,VH005,2025-06-25 06:00:00,2025-06-25 07:41:00,regular,2024-Q4
ST03216,TR03216,RT004,VH002,2025-06-25 15:30:00,2025-06-25 17:11:00,regular,2025-Q2
ST03217,TR03217,RT005,VH013,2025-06-25 06:00:00,2025-06-25 07:15:00,regular,2024-Q4
ST03218,TR03218,RT005,VH015,2025-06-25 11:15:00,2025-06-25 12:30:00,express,2024-Q4
ST03219,TR03219,RT005,VH013,2025-06-25 16:45:00,2025-06-25 18:00:00,regular,2024-Q4
ST03220,TR03220,RT006,VH006,2025-06-25 06:00:00,2025-06-25 07:45:00,peak_hour,2025-Q2
ST03221,TR03221,RT006,VH003,2025-06-25 14:00:00,2025-06-25 15:45:00,peak_hour,2024-Q4
ST03222,TR03222,RT007,VH013,2025-06-25 06:00:00,2025-06-25 07:02:00,peak_hour,2025-Q1
ST03223,TR03223,RT007,VH011,2025-06-25 11:15:00,2025-06-25 12:17:00,express,2024-Q4
ST03224,TR03224,RT007,VH015,2025-06-25 16:45:00,2025-06-25 17:47:00,express,2025-Q2
ST03225,TR03225,RT008,VH017,2025-06-25 06:00:00,2025-06-25 06:53:00,express,2024-Q4
ST03226,TR03226,RT008,VH006,2025-06-25 14:00:00,2025-06-25 14:53:00,regular,2025-Q1
ST03227,TR03227,RT009,VH010,2025-06-25 06:00:00,2025-06-25 07:53:00,regular,2025-Q1
ST03228,TR03228,RT009,VH010,2025-06-25 14:00:00,2025-06-25 15:53:00,express,2024-Q4
ST03229,TR03229,RT010,VH018,2025-06-25 06:00:00,2025-06-25 06:39:00,regular,2025-Q1
ST03230,TR03230,RT010,VH011,2025-06-25 10:00:00,2025-06-25 10:39:00,regular,2025-Q1
ST03231,TR03231,RT010,VH013,2025-06-25 18:00:00,2025-06-25 18:39:00,regular,2025-Q2
ST03232,TR03232,RT001,VH001,2025-06-26 06:00:00,2025-06-26 07:14:00,regular,2025-Q2
ST03233,TR03233,RT001,VH004,2025-06-26 14:00:00,2025-06-26 15:14:00,express,2025-Q1
ST03234,TR03234,RT002,VH006,2025-06-26 06:00:00,2025-06-26 07:11:00,regular,2025-Q2
ST03235,TR03235,RT002,VH016,2025-06-26 11:15:00,2025-06-26 12:26:00,peak_hour,2024-Q4
ST03236,TR03236,RT002,VH001,2025-06-26 16:45:00,2025-06-26 17:56:00,regular,2025-Q1
ST03237,TR03237,RT003,VH017,2025-06-26 06:00:00,2025-06-26 08:23:00,regular,2025-Q1
ST03238,TR03238,RT003,VH002,2025-06-26 14:00:00,2025-06-26 16:23:00,peak_hour,2025-Q2
ST03239,TR03239,RT004,VH007,2025-06-26 06:00:00,2025-06-26 07:41:00,peak_hour,2024-Q4
ST03240,TR03240,RT004,VH003,2025-06-26 12:30:00,2025-06-26 14:11:00,peak_hour,2025-Q2
ST03241,TR03241,RT004,VH002,2025-06-26 15:30:00,2025-06-26 17:11:00,regular,2025-Q1
ST03242,TR03242,RT005,VH015,2025-06-26 06:00:00,2025-06-26 07:15:00,express,2025-Q2
ST03243,TR03243,RT005,VH018,2025-06-26 11:15:00,2025-06-26 12:30:00,peak_hour,2025-Q1
ST03244,TR03244,RT005,VH015,2025-06-26 16:45:00,2025-06-26 18:00:00,regular,2024-Q4
ST03245,TR03245,RT006,VH017,2025-06-26 06:00:00,2025-06-26 07:45:00,regular,2025-Q2
ST03246,TR03246,RT006,VH003,2025-06-26 14:00:00,2025-06-26 15:45:00,regular,2025-Q2
ST03247,TR03247,RT007,VH013,2025-06-26 06:00:00,2025-06-26 07:02:00,express,2025-Q2
ST03248,TR03248,RT007,VH018,2025-06-26 11:15:00,2025-06-26 12:17:00,express,2024-Q4
ST03249,TR03249,RT007,VH012,2025-06-26 16:45:00,2025-06-26 17:47:00,regular,2025-Q2
ST03250,TR03250,RT008,VH006,2025-06-26 06:00:00,2025-06-26 06:53:00,express,2024-Q4
ST03251,TR03251,RT008,VH009,2025-06-26 11:15:00,2025-06-26 12:08:00,regular,2024-Q4
ST03252,TR03252,RT008,VH005,2025-06-26 16:45:00,2025-06-26 17:38:00,express,2024-Q4
ST03253,TR03253,RT009,VH017,2025-06-26 06:00:00,2025-06-26 07:53:00,regular,2024-Q4
ST03254,TR03254,RT009,VH005,2025-06-26 11:15:00,2025-06-26 13:08:00,regular,2025-Q2
ST03255,TR03255,RT009,VH006,2025-06-26 16:45:00,2025-06-26 18:38:00,regular,2024-Q4
ST03256,TR03256,RT010,VH011,2025-06-26 06:00:00,2025-06-26 06:39:00,express,2025-Q1
ST03257,TR03257,RT010,VH014,2025-06-26 10:00:00,2025-06-26 10:39:00,regular,2024-Q4
ST03258,TR03258,RT010,VH014,2025-06-26 18:00:00,2025-06-26 18:39:00,express,2024-Q4
ST03259,TR03259,RT001,VH003,2025-06-27 06:00:00,2025-06-27 07:14:00,peak_hour,2025-Q2
ST03260,TR03260,RT001,VH009,2025-06-27 12:00:00,2025-06-27 13:14:00,peak_hour,2024-Q4
ST03261,TR03261,RT001,VH006,2025-06-27 16:00:00,2025-06-27 17:14:00,peak_hour,2025-Q2
ST03262,TR03262,RT002,VH004,2025-06-27 06:00:00,2025-06-27 07:11:00,regular,2024-Q4
ST03263,TR03263,RT002,VH004,2025-06-27 14:00:00,2025-06-27 15:11:00,regular,2025-Q2
ST03264,TR03264,RT003,VH003,2025-06-27 06:00:00,2025-06-27 08:23:00,regular,2025-Q2
ST03265,TR03265,RT003,VH005,2025-06-27 10:00:00,2025-06-27 12:23:00,express,2025-Q2
ST03266,TR03266,RT003,VH007,2025-06-27 18:00:00,2025-06-27 20:23:00,regular,2024-Q4
ST03267,TR03267,RT004,VH006,2025-06-27 06:00:00,2025-06-27 07:41:00,peak_hour,2025-Q2
ST03268,TR03268,RT004,VH016,2025-06-27 12:30:00,2025-06-27 14:11:00,regular,2025-Q1
ST03269,TR03269,RT004,VH009,2025-06-27 15:30:00,2025-06-27 17:11:00,regular,2024-Q4
ST03270,TR03270,RT005,VH014,2025-06-27 06:00:00,2025-06-27 07:15:00,express,2025-Q1
ST03271,TR03271,RT005,VH018,2025-06-27 11:15:00,2025-06-27 12:30:00,express,2025-Q2
ST03272,TR03272,RT005,VH011,2025-06-27 16:45:00,2025-06-27 18:00:00,peak_hour,2025-Q1
ST03273,TR03273,RT006,VH009,2025-06-27 06:00:00,2025-06-27 07:45:00,regular,2024-Q4
ST03274,TR03274,RT006,VH003,2025-06-27 14:00:00,2025-06-27 15:45:00,regular,2024-Q4
ST03275,TR03275,RT007,VH015,2025-06-27 06:00:00,2025-06-27 07:02:00,regular,2025-Q1
ST03276,TR03276,RT007,VH014,2025-06-27 14:30:00,2025-06-27 15:32:00,peak_hour,2025-Q1
ST03277,TR03277,RT008,VH017,2025-06-27 06:00:00,2025-06-27 06:53:00,peak_hour,2025-Q1
ST03278,TR03278,RT008,VH003,2025-06-27 11:15:00,2025-06-27 12:08:00,regular,2024-Q4
ST03279,TR03279,RT008,VH009,2025-06-27 16:45:00,2025-06-27 17:38:00,regular,2024-Q4
ST03280,TR03280,RT009,VH016,2025-06-27 06:00:00,2025-06-27 07:53:00,express,2024-Q4
ST03281,TR03281,RT009,VH003,2025-06-27 11:15:00,2025-06-27 13:08:00,express,2024-Q4
ST03282,TR03282,RT009,VH009,2025-06-27 16:45:00,2025-06-27 18:38:00,regular,2025-Q1
ST03283,TR03283,RT010,VH011,2025-06-27 06:00:00,2025-06-27 06:39:00,regular,2025-Q2
ST03284,TR03284,RT010,VH011,2025-06-27 14:00:00,2025-06-27 14:39:00,regular,2025-Q1
ST03285,TR03285,RT001,VH001,2025-06-28 06:00:00,2025-06-28 07:14:00,express,2024-Q4
ST03286,TR03286,RT001,VH009,2025-06-28 14:00:00,2025-06-28 15:14:00,regular,2024-Q4
ST03287,TR03287,RT002,VH005,2025-06-28 06:00:00,2025-06-28 07:11:00,regular,2025-Q1
ST03288,TR03288,RT002,VH006,2025-06-28 11:15:00,2025-06-28 12:26:00,express,2024-Q4
ST03289,TR03289,RT002,VH001,2025-06-28 16:45:00,2025-06-28 17:56:00,peak_hour,2024-Q4
ST03290,TR03290,RT003,VH009,2025-06-28 06:00:00,2025-06-28 08:23:00,express,2024-Q4
ST03291,TR03291,RT003,VH010,2025-06-28 10:00:00,2025-06-28 12:23:00,peak_hour,2025-Q2
ST03292,TR03292,RT003,VH017,2025-06-28 14:00:00,2025-06-28 16:23:00,regular,2024-Q4
ST03293,TR03293,RT004,VH003,2025-06-28 06:00:00,2025-06-28 07:41:00,express,2025-Q1
ST03294,TR03294,RT004,VH010,2025-06-28 12:30:00,2025-06-28 14:11:00,regular,2025-Q2
ST03295,TR03295,RT005,VH014,2025-06-28 06:00:00,2025-06-28 07:15:00,express,2025-Q1
ST03296,TR03296,RT005,VH011,2025-06-28 11:15:00,2025-06-28 12:30:00,regular,2025-Q1
ST03297,TR03297,RT005,VH011,2025-06-28 16:45:00,2025-06-28 18:00:00,peak_hour,2024-Q4
ST03298,TR03298,RT006,VH006,2025-06-28 06:00:00,2025-06-28 07:45:00,regular,2024-Q4
ST03299,TR03299,RT006,VH010,2025-06-28 10:00:00,2025-06-28 11:45:00,regular,2025-Q2
ST03300,TR03300,RT006,VH004,2025-06-28 18:00:00,2025-06-28 19:45:00,peak_hour,2025-Q1
ST03301,TR03301,RT007,VH015,2025-06-28 06:00:00,2025-06-28 07:02:00,regular,2025-Q2
ST03302,TR03302,RT007,VH015,2025-06-28 11:15:00,2025-06-28 12:17:00,peak_hour,2025-Q1
ST03303,TR03303,RT007,VH018,2025-06-28 16:45:00,2025-06-28 17:47:00,regular,2025-Q1
ST03304,TR03304,RT008,VH008,2025-06-28 06:00:00,2025-06-28 06:53:00,regular,2025-Q2
ST03305,TR03305,RT008,VH010,2025-06-28 11:15:00,2025-06-28 12:08:00,peak_hour,2025-Q2
ST03306,TR03306,RT008,VH010,2025-06-28 16:45:00,2025-06-28 17:38:00,regular,2025-Q2
ST03307,TR03307,RT009,VH001,2025-06-28 06:00:00,2025-06-28 07:53:00,peak_hour,2025-Q1
ST03308,TR03308,RT009,VH006,2025-06-28 14:15:00,2025-06-28 16:08:00,regular,2025-Q1
ST03309,TR03309,RT010,VH015,2025-06-28 06:00:00,2025-06-28 06:39:00,express,2025-Q1
ST03310,TR03310,RT010,VH014,2025-06-28 10:00:00,2025-06-28 10:39:00,express,2024-Q4
ST03311,TR03311,RT010,VH014,2025-06-28 14:00:00,2025-06-28 14:39:00,regular,2025-Q1
ST03312,TR03312,RT001,VH003,2025-06-29 06:00:00,2025-06-29 07:14:00,express,2025-Q1
ST03313,TR03313,RT001,VH016,2025-06-29 14:00:00,2025-06-29 15:14:00,express,2024-Q4
ST03314,TR03314,RT002,VH003,2025-06-29 06:00:00,2025-06-29 07:11:00,express,2025-Q1
ST03315,TR03315,RT002,VH008,2025-06-29 11:15:00,2025-06-29 12:26:00,regular,2025-Q2
ST03316,TR03316,RT002,VH017,2025-06-29 16:45:00,2025-06-29 17:56:00,regular,2024-Q4
ST03317,TR03317,RT003,VH009,2025-06-29 06:00:00,2025-06-29 08:23:00,regular,2024-Q4
ST03318,TR03318,RT003,VH001,2025-06-29 14:00:00,2025-06-29 16:23:00,regular,2025-Q2
ST03319,TR03319,RT004,VH006,2025-06-29 06:00:00,2025-06-29 07:41:00,regular,2025-Q1
ST03320,TR03320,RT004,VH017,2025-06-29 15:30:00,2025-06-29 17:11:00,regular,2025-Q2
ST03321,TR03321,RT005,VH014,2025-06-29 06:00:00,2025-06-29 07:15:00,express,2025-Q1
ST03322,TR03322,RT005,VH012,2025-06-29 11:15:00,2025-06-29 12:30:00,regular,2025-Q1
ST03323,TR03323,RT005,VH015,2025-06-29 16:45:00,2025-06-29 18:00:00,peak_hour,2024-Q4
ST03324,TR03324,RT006,VH016,2025-06-29 06:00:00,2025-06-29 07:45:00,regular,2024-Q4
ST03325,TR03325,RT006,VH017,2025-06-29 10:00:00,2025-06-29 11:45:00,regular,2025-Q2
ST03326,TR03326,RT006,VH002,2025-06-29 18:00:00,2025-06-29 19:45:00,regular,2024-Q4
ST03327,TR03327,RT007,VH013,2025-06-29 06:00:00,2025-06-29 07:02:00,regular,2025-Q2
ST03328,TR03328,RT007,VH013,2025-06-29 14:15:00,2025-06-29 15:17:00,express,2025-Q1
ST03329,TR03329,RT008,VH016,2025-06-29 06:00:00,2025-06-29 06:53:00,peak_hour,2025-Q2
ST03330,TR03330,RT008,VH001,2025-06-29 14:00:00,2025-06-29 14:53:00,regular,2025-Q2
ST03331,TR03331,RT009,VH004,2025-06-29 06:00:00,2025-06-29 07:53:00,regular,2024-Q4
ST03332,TR03332,RT009,VH010,2025-06-29 11:15:00,2025-06-29 13:08:00,regular,2024-Q4
ST03333,TR03333,RT009,VH005,2025-06-29 16:45:00,2025-06-29 18:38:00,regular,2024-Q4
ST03334,TR03334,RT010,VH018,2025-06-29 06:00:00,2025-06-29 06:39:00,regular,2025-Q2
ST03335,TR03335,RT010,VH012,2025-06-29 14:00:00,2025-06-29 14:39:00,regular,2025-Q2
ST03336,TR03336,RT001,VH007,2025-06-30 06:00:00,2025-06-30 07:14:00,express,2024-Q4
ST03337,TR03337,RT001,VH002,2025-06-30 10:00:00,2025-06-30 11:14:00,regular,2024-Q4
ST03338,TR03338,RT001,VH008,2025-06-30 16:00:00,2025-06-30 17:14:00,peak_hour,2024-Q4
ST03339,TR03339,RT002,VH017,2025-06-30 06:00:00,2025-06-30 07:11:00,regular,2024-Q4
ST03340,TR03340,RT002,VH003,2025-06-30 11:15:00,2025-06-30 12:26:00,peak_hour,2024-Q4
ST03341,TR03341,RT002,VH002,2025-06-30 16:45:00,2025-06-30 17:56:00,peak_hour,2024-Q4
ST03342,TR03342,RT003,VH017,2025-06-30 06:00:00,2025-06-30 08:23:00,regular,2025-Q2
ST03343,TR03343,RT003,VH004,2025-06-30 10:00:00,2025-06-30 12:23:00,express,2024-Q4
ST03344,TR03344,RT003,VH007,2025-06-30 18:00:00,2025-06-30 20:23:00,regular,2024-Q4
ST03345,TR03345,RT004,VH010,2025-06-30 06:00:00,2025-06-30 07:41:00,regular,2025-Q2
ST03346,TR03346,RT004,VH009,2025-06-30 12:30:00,2025-06-30 14:11:00,express,2025-Q1
ST03347,TR03347,RT004,VH004,2025-06-30 15:30:00,2025-06-30 17:11:00,regular,2025-Q2
ST03348,TR03348,RT005,VH013,2025-06-30 06:00:00,2025-06-30 07:15:00,regular,2024-Q4
ST03349,TR03349,RT005,VH018,2025-06-30 11:15:00,2025-06-30 12:30:00,regular,2024-Q4
ST03350,TR03350,RT005,VH013,2025-06-30 16:45:00,2025-06-30 18:00:00,express,2025-Q2
ST03351,TR03351,RT006,VH001,2025-06-30 06:00:00,2025-06-30 07:45:00,regular,2024-Q4
ST03352,TR03352,RT006,VH008,2025-06-30 14:00:00,2025-06-30 15:45:00,regular,2024-Q4
ST03353,TR03353,RT007,VH012,2025-06-30 06:00:00,2025-06-30 07:02:00,express,2024-Q4
ST03354,TR03354,RT007,VH015,2025-06-30 11:15:00,2025-06-30 12:17:00,express,2025-Q2
ST03355,TR03355,RT007,VH013,2025-06-30 16:45:00,2025-06-30 17:47:00,regular,2024-Q4
ST03356,TR03356,RT008,VH003,2025-06-30 06:00:00,2025-06-30 06:53:00,peak_hour,2024-Q4
ST03357,TR03357,RT008,VH006,2025-06-30 11:15:00,2025-06-30 12:08:00,regular,2025-Q2
ST03358,TR03358,RT008,VH001,2025-06-30 16:45:00,2025-06-30 17:38:00,express,2024-Q4
ST03359,TR03359,RT009,VH010,2025-06-30 06:00:00,2025-06-30 07:53:00,regular,2025-Q1
ST03360,TR03360,RT009,VH007,2025-06-30 14:00:00,2025-06-30 15:53:00,regular,2024-Q4
ST03361,TR03361,RT010,VH018,2025-06-30 06:00:00,2025-06-30 06:39:00,regular,2024-Q4
ST03362,TR03362,RT010,VH018,2025-06-30 14:00:00,2025-06-30 14:39:00,express,2025-Q2
ST03363,TR03363,RT001,VH008,2025-07-01 06:00:00,2025-07-01 07:14:00,peak_hour,2025-Q1
ST03364,TR03364,RT001,VH008,2025-07-01 14:00:00,2025-07-01 15:14:00,express,2025-Q1
ST03365,TR03365,RT002,VH006,2025-07-01 06:00:00,2025-07-01 07:11:00,express,2024-Q4
ST03366,TR03366,RT002,VH007,2025-07-01 11:15:00,2025-07-01 12:26:00,regular,2025-Q1
ST03367,TR03367,RT002,VH001,2025-07-01 16:45:00,2025-07-01 17:56:00,regular,2025-Q1
ST03368,TR03368,RT003,VH001,2025-07-01 06:00:00,2025-07-01 08:23:00,regular,2024-Q4
ST03369,TR03369,RT003,VH017,2025-07-01 14:00:00,2025-07-01 16:23:00,express,2024-Q4
ST03370,TR03370,RT004,VH010,2025-07-01 06:00:00,2025-07-01 07:41:00,regular,2025-Q2
ST03371,TR03371,RT004,VH010,2025-07-01 15:30:00,2025-07-01 17:11:00,regular,2024-Q4
ST03372,TR03372,RT005,VH013,2025-07-01 06:00:00,2025-07-01 07:15:00,express,2025-Q1
ST03373,TR03373,RT005,VH014,2025-07-01 14:00:00,2025-07-01 15:15:00,regular,2024-Q4
ST03374,TR03374,RT006,VH010,2025-07-01 06:00:00,2025-07-01 07:45:00,regular,2024-Q4
ST03375,TR03375,RT006,VH009,2025-07-01 10:00:00,2025-07-01 11:45:00,regular,2025-Q2
ST03376,TR03376,RT006,VH001,2025-07-01 18:00:00,2025-07-01 19:45:00,peak_hour,2025-Q2
ST03377,TR03377,RT007,VH012,2025-07-01 06:00:00,2025-07-01 07:02:00,regular,2025-Q2
ST03378,TR03378,RT007,VH013,2025-07-01 11:15:00,2025-07-01 12:17:00,regular,2025-Q1
ST03379,TR03379,RT007,VH014,2025-07-01 16:45:00,2025-07-01 17:47:00,express,2025-Q2
ST03380,TR03380,RT008,VH003,2025-07-01 06:00:00,2025-07-01 06:53:00,regular,2024-Q4
ST03381,TR03381,RT008,VH007,2025-07-01 14:00:00,2025-07-01 14:53:00,regular,2024-Q4
ST03382,TR03382,RT009,VH009,2025-07-01 06:00:00,2025-07-01 07:53:00,express,2025-Q1
ST03383,TR03383,RT009,VH010,2025-07-01 14:15:00,2025-07-01 16:08:00,regular,2024-Q4
ST03384,TR03384,RT010,VH011,2025-07-01 06:00:00,2025-07-01 06:39:00,express,2024-Q4
ST03385,TR03385,RT010,VH014,2025-07-01 14:00:00,2025-07-01 14:39:00,regular,2025-Q1
ST03386,TR03386,RT001,VH009,2025-07-02 06:00:00,2025-07-02 07:14:00,regular,2025-Q1
ST03387,TR03387,RT001,VH001,2025-07-02 10:00:00,2025-07-02 11:14:00,regular,2025-Q2
ST03388,TR03388,RT001,VH008,2025-07-02 16:00:00,2025-07-02 17:14:00,peak_hour,2025-Q1
ST03389,TR03389,RT002,VH008,2025-07-02 06:00:00,2025-07-02 07:11:00,regular,2025-Q2
ST03390,TR03390,RT002,VH003,2025-07-02 11:15:00,2025-07-02 12:26:00,regular,2025-Q2
ST03391,TR03391,RT002,VH001,2025-07-02 16:45:00,2025-07-02 17:56:00,regular,2024-Q4
ST03392,TR03392,RT003,VH001,2025-07-02 06:00:00,2025-07-02 08:23:00,regular,2024-Q4
ST03393,TR03393,RT003,VH009,2025-07-02 10:00:00,2025-07-02 12:23:00,regular,2024-Q4
ST03394,TR03394,RT003,VH001,2025-07-02 18:00:00,2025-07-02 20:23:00,express,2025-Q2
ST03395,TR03395,RT004,VH006,2025-07-02 06:00:00,2025-07-02 07:41:00,regular,2025-Q1
ST03396,TR03396,RT004,VH004,2025-07-02 15:30:00,2025-07-02 17:11:00,regular,2025-Q2
ST03397,TR03397,RT005,VH018,2025-07-02 06:00:00,2025-07-02 07:15:00,peak_hour,2024-Q4
ST03398,TR03398,RT005,VH015,2025-07-02 11:15:00,2025-07-02 12:30:00,express,2025-Q1
ST03399,TR03399,RT005,VH015,2025-07-02 16:45:00,2025-07-02 18:00:00,regular,2024-Q4
ST03400,TR03400,RT006,VH006,2025-07-02 06:00:00,2025-07-02 07:45:00,express,2024-Q4
ST03401,TR03401,RT006,VH010,2025-07-02 14:00:00,2025-07-02 15:45:00,regular,2024-Q4
ST03402,TR03402,RT007,VH015,2025-07-02 06:00:00,2025-07-02 07:02:00,regular,2025-Q2
ST03403,TR03403,RT007,VH014,2025-07-02 14:15:00,2025-07-02 15:17:00,regular,2025-Q1
ST03404,TR03404,RT008,VH003,2025-07-02 06:00:00,2025-07-02 06:53:00,regular,2025-Q2
ST03405,TR03405,RT008,VH005,2025-07-02 14:00:00,2025-07-02 14:53:00,regular,2025-Q1
ST03406,TR03406,RT009,VH003,2025-07-02 06:00:00,2025-07-02 07:53:00,regular,2025-Q1
ST03407,TR03407,RT009,VH003,2025-07-02 11:15:00,2025-07-02 13:08:00,express,2025-Q2
ST03408,TR03408,RT009,VH004,2025-07-02 16:45:00,2025-07-02 18:38:00,regular,2025-Q1
ST03409,TR03409,RT010,VH014,2025-07-02 06:00:00,2025-07-02 06:39:00,regular,2024-Q4
ST03410,TR03410,RT010,VH015,2025-07-02 14:00:00,2025-07-02 14:39:00,regular,2025-Q2
ST03411,TR03411,RT001,VH010,2025-07-03 06:00:00,2025-07-03 07:14:00,regular,2024-Q4
ST03412,TR03412,RT001,VH017,2025-07-03 10:00:00,2025-07-03 11:14:00,regular,2025-Q1
ST03413,TR03413,RT001,VH004,2025-07-03 16:00:00,2025-07-03 17:14:00,regular,2024-Q4
ST03414,TR03414,RT002,VH017,2025-07-03 06:00:00,2025-07-03 07:11:00,express,2024-Q4
ST03415,TR03415,RT002,VH002,2025-07-03 14:00:00,2025-07-03 15:11:00,peak_hour,2025-Q2
ST03416,TR03416,RT003,VH009,2025-07-03 06:00:00,2025-07-03 08:23:00,regular,2025-Q2
ST03417,TR03417,RT003,VH007,2025-07-03 10:00:00,2025-07-03 12:23:00,peak_hour,2024-Q4
ST03418,TR03418,RT003,VH010,2025-07-03 18:00:00,2025-07-03 20:23:00,regular,2025-Q2
ST03419,TR03419,RT004,VH010,2025-07-03 06:00:00,2025-07-03 07:41:00,peak_hour,2024-Q4
ST03420,TR03420,RT004,VH016,2025-07-03 15:30:00,2025-07-03 17:11:00,regular,2025-Q2
ST03421,TR03421,RT005,VH018,2025-07-03 06:00:00,2025-07-03 07:15:00,regular,2024-Q4
ST03422,TR03422,RT005,VH015,2025-07-03 11:15:00,2025-07-03 12:30:00,regular,2025-Q1
ST03423,TR03423,RT005,VH015,2025-07-03 16:45:00,2025-07-03 18:00:00,regular,2025-Q2
ST03424,TR03424,RT006,VH009,2025-07-03 06:00:00,2025-07-03 07:45:00,regular,2024-Q4
ST03425,TR03425,RT006,VH003,2025-07-03 10:00:00,2025-07-03 11:45:00,regular,2025-Q1
ST03426,TR03426,RT006,VH001,2025-07-03 18:00:00,2025-07-03 19:45:00,regular,2025-Q2
ST03427,TR03427,RT007,VH014,2025-07-03 06:00:00,2025-07-03 07:02:00,peak_hour,2025-Q2
ST03428,TR03428,RT007,VH011,2025-07-03 16:45:00,2025-07-03 17:47:00,peak_hour,2025-Q1
ST03429,TR03429,RT008,VH007,2025-07-03 06:00:00,2025-07-03 06:53:00,peak_hour,2024-Q4
ST03430,TR03430,RT008,VH005,2025-07-03 11:15:00,2025-07-03 12:08:00,peak_hour,2025-Q2
ST03431,TR03431,RT008,VH007,2025-07-03 16:45:00,2025-07-03 17:38:00,express,2024-Q4
ST03432,TR03432,RT009,VH006,2025-07-03 06:00:00,2025-07-03 07:53:00,regular,2025-Q1
ST03433,TR03433,RT009,VH003,2025-07-03 11:15:00,2025-07-03 13:08:00,regular,2025-Q2
ST03434,TR03434,RT009,VH002,2025-07-03 16:45:00,2025-07-03 18:38:00,peak_hour,2025-Q1
ST03435,TR03435,RT010,VH012,2025-07-03 06:00:00,2025-07-03 06:39:00,regular,2024-Q4
ST03436,TR03436,RT010,VH013,2025-07-03 14:00:00,2025-07-03 14:39:00,regular,2024-Q4
ST03437,TR03437,RT001,VH001,2025-07-04 06:00:00,2025-07-04 07:14:00,express,2025-Q1
ST03438,TR03438,RT001,VH007,2025-07-04 12:00:00,2025-07-04 13:14:00,peak_hour,2024-Q4
